sno,aff_no_school_code,state_district,school_head_name,address,website
1254,"Aff. No. :2133858
Sch. Code:71913","State : UTTAR PRADESH
District : SULTANPUR",Senior Secondary Level,"Name : STELLA MARIS CONVENT SECONDARY SCHOOL
Head/Principal Name: Sr Roseline Clara","Address : SECONDARY SCHOOL, NARAYANPUR
Website : http://www.stellamarisconvent.com/"
1255,"Aff. No. :2133778
Sch. Code:71873","State : UTTAR PRADESH
District : SULTANPUR",Senior Secondary Level,"Name : BABA INTERNATIONAL SCHOOL
Head/Principal Name: Shakuntala Chaudhary","Address : HALAPUR , SULTANPUR
Website : http://www.babainternationalschool.in/"
1256,"Aff. No. :2133739
Sch. Code:71837","State : UTTAR PRADESH
District : SULTANPUR",Senior Secondary Level,"Name : BABU RAM UJAGIR SINGH CONVENT SCHOOL
Head/Principal Name: AVINASH SINGH","Address : MEVPUR BIRCHAULI, KARAUNDIKALAN, SULTANPUR, U.P.-227413
Website : www.brusconventschool.org.in"
1257,"Aff. No. :2133661
Sch. Code:71781","State : UTTAR PRADESH
District : SULTANPUR",Secondary Level,"Name : SETH M.R. JAIPURIA SCHOOL
Head/Principal Name: ANAMIKA DUBEY","Address : MAHABIR CAMPUS, MAHESUA, ALLAHABAD ROAD,NEAR PEEPERPUR RAILWAY STATION,SULTANPUR
Website : www.jaipuriaschoolsultanpur.in"
1258,"Aff. No. :2133597
Sch. Code:71745","State : UTTAR PRADESH
District : SULTANPUR",Senior Secondary Level,"Name : NAVYUG INTERNATIONAL PUBLIC SCHOOL
Head/Principal Name: SANDEEP MISHRA","Address : BADHAULI, DOSTPUR, SULTANPUR, U.P.-228131
Website : www.navyuginternational.org"
1259,"Aff. No. :2133510
Sch. Code:71644","State : UTTAR PRADESH
District : SULTANPUR",Senior Secondary Level,"Name : SHAMBHU NATH DUBEY CONVENT SCHOOL
Head/Principal Name: SUMAN TRIPATHI","Address : DAKAHI, LAMBHUA, SULTANPUR
Website : https://snconventschool.com/"
1260,"Aff. No. :2133466
Sch. Code:71614","State : UTTAR PRADESH
District : SULTANPUR",Senior Secondary Level,"Name : SHAKUNTLAM ACADEMY
Head/Principal Name: Sanjay Kumar Shukla","Address : KHOKHIPUR, ALIGANJ, SULTANPUR, U.P.-227805
Website : www.shakuntlamacademy.com"
1261,"Aff. No. :2133547
Sch. Code:71713","State : UTTAR PRADESH
District : SULTANPUR",Senior Secondary Level,"Name : S.D. PUBLIC SCHOOL
Head/Principal Name: KAMLESH KUMAR","Address : KHWAJARAWATPUR, GHATAMPUR, SULTANPUR
Website : www.sdpublicschool.com"
1262,"Aff. No. :2133417
Sch. Code:71596","State : UTTAR PRADESH
District : SULTANPUR",Senior Secondary Level,"Name : NATIONAL PUBLIC SCHOOL
Head/Principal Name: MALKA KHAN","Address : GORABARIK SULTANPUR UP
Website : www.nps23122@gmail.com"
1263,"Aff. No. :2133418
Sch. Code:71597","State : UTTAR PRADESH
District : SULTANPUR",Secondary Level,"Name : RAMRATI MEMORIAL CHILDREN SCHOOL
Head/Principal Name: SARLA SINGH","Address : GAYATRI NAGAR (RASOOLPUR) WALIPUR (U.P.)
Website : https://www.rmcschool.com/"
1264,"Aff. No. :2133422
Sch. Code:71600","State : UTTAR PRADESH
District : SULTANPUR",Senior Secondary Level,"Name : ST. JOSEPH GLORIOUS PUBLIC SCHOOL
Head/Principal Name: GAURAV YADAV","Address : YADUVANSH NAGAR DEVRAHAR DHAMMAUR SULTANPUR
Website : https://stjgps.co.in"
1265,"Aff. No. :2133214
Sch. Code:71468","State : UTTAR PRADESH
District : SULTANPUR",Senior Secondary Level,"Name : DALIMSS SUNBEAM SCHOOL
Head/Principal Name: RISHI KUMAR SINGH","Address : VILL.-DOBHIYARA,POST- HALIYAPUR,BLOCK-BALDIRAI, DISTT-SULTANPUR, U.P.-227815
Website : https://dalimsssunbeamsultanpur.org/"
1266,"Aff. No. :2133231
Sch. Code:71481","State : UTTAR PRADESH
District : SULTANPUR",Senior Secondary Level,"Name : S K PRESIDENCY PUBLIC SCHOOL
Head/Principal Name: S M MISHRA","Address : VILL. ODARA FAIZABAD SULTANPUR BYPASS, NEAR TANTIA NAGAR, DIST. SULTANPUR, UP
Website : www.skpresidency.com"
1267,"Aff. No. :2132486
Sch. Code:71264","State : UTTAR PRADESH
District : SULTANPUR",Senior Secondary Level,"Name : R L S CONVENT SCHOOL
Head/Principal Name: RAM NAWAL HARIJAN","Address : SHAHABUDDINPUR, KARAUNDIKALA, SULTANPUR, U.P.
Website : www.rlscoventschool.com"
1268,"Aff. No. :2132652
Sch. Code:71268","State : UTTAR PRADESH
District : SULTANPUR",Senior Secondary Level,"Name : U.M.D.P.D. PUBLIC SCHOOL
Head/Principal Name: Sachin Mani Dwivedi","Address : VILLAGE BEHRABHARI, AKHANDNAGAR, SULTANPUR
Website : http://www.umdpdedu.com"
1269,"Aff. No. :2132549
Sch. Code:71265","State : UTTAR PRADESH
District : SULTANPUR",Senior Secondary Level,"Name : KURUOM VIDYALAYA
Head/Principal Name: Shagufa Afzal","Address : VILL KOROUN POST ATARSUMA
Website : http://www.kuruom.com"
1270,"Aff. No. :2132576
Sch. Code:71267","State : UTTAR PRADESH
District : SULTANPUR",Senior Secondary Level,"Name : SUNBEAM SCHOOL
Head/Principal Name: SHARANJIT KAUR","Address : NEAR CHINIMILL, SAIDPUR SULTANPUR
Website : https://sunbeamsultanpur.com/"
1271,"Aff. No. :2132583
Sch. Code:71266","State : UTTAR PRADESH
District : SULTANPUR",Senior Secondary Level,"Name : KAMLA NEHRU INSTITUTE OF CHILD EDUCATION
Head/Principal Name: NERVDESHWER SINGH","Address : 1104, KARAUNDIA (VIVEK NAGAR)
Website : http://knmt.org.in/knice/index.asp"
1272,"Aff. No. :2133127
Sch. Code:71414","State : UTTAR PRADESH
District : SULTANPUR",Senior Secondary Level,"Name : ST. XAVIERS JUNIOR HIGH SCHOOL
Head/Principal Name: KAVITHA MARY P","Address : NIRALA NAGAR, KADIPUR, SULTANPUR
Website : http://stxavierskadipur.com"
1273,"Aff. No. :2133098
Sch. Code:71274","State : UTTAR PRADESH
District : SULTANPUR",Senior Secondary Level,"Name : SHEMFORD FUTURISTIC SCHOOL
Head/Principal Name: AJAY KUMAR TIWARI","Address : MAUHARIYA ROAD, GORABARIK, SULTANPUR
Website : http://shemfordsultanpur.co.in/"
1274,"Aff. No. :2133146
Sch. Code:71424","State : UTTAR PRADESH
District : SULTANPUR",Senior Secondary Level,"Name : S.S. PUBLIC SCHOOL
Head/Principal Name: GEETANJALI SINGH","Address : VILL- HALIYAPUR POST-HALIYAPUR DIST-SULTANPUR
Website : www.sspsshaliyapur.com"
1275,"Aff. No. :2133044
Sch. Code:71272","State : UTTAR PRADESH
District : SULTANPUR",Senior Secondary Level,"Name : YASH CONVENT SCHOOL
Head/Principal Name: GARGI PATHAK","Address : SAURMAU, SULTANPUR
Website : http://yashconventschool.com/"
1276,"Aff. No. :2133030
Sch. Code:71271","State : UTTAR PRADESH
District : SULTANPUR",Senior Secondary Level,"Name : SPECTRUM HI ACADEMY
Head/Principal Name: DEEPAK KUMAR UPADHYAY","Address : JAMOLI KUREBHAR SULTANPUR UP
Website : www.spectrumhiacademy.com"
1277,"Aff. No. :2132933
Sch. Code:71270","State : UTTAR PRADESH
District : SULTANPUR",Secondary Level,"Name : SULTANPUR CITY MONTESSORI
Head/Principal Name: MARIA FATIMA","Address : SENANI VIHAR, GORABARIK
Website : http://sultanpurcitymontessorischool.com/"
1278,"Aff. No. :2132895
Sch. Code:71269","State : UTTAR PRADESH
District : SULTANPUR",Secondary Level,"Name : DIVINE PUBLIC SCHOOL
Head/Principal Name: Awdhesh Pratap","Address : PURE TAJ
Website : www.dpsamethi.in"
1279,"Aff. No. :2134063
Sch. Code:72084","State : UTTAR PRADESH
District : SULTANPUR",Senior Secondary Level,"Name : B.B.S SMART PUBLIC SCHOOL
Head/Principal Name: RAJNEESH KUMAR PANDEY","Address : GOPALPUR MADHAIYA , LAMBHUA, SULTANPUR
Website : https://bbssps.com"
1280,"Aff. No. :2134166
Sch. Code:72172","State : UTTAR PRADESH
District : SULTANPUR",Secondary Level,"Name : SHARDA PUBLIC SCHOOL
Head/Principal Name: SATENDRA KUMAR PANDEY","Address : ANAPUR NARAYANGANJ PRATAPPUR, KAMAICHA SULTANPUR, SULTANPUR
Website : www.shardapubschool.com"
1281,"Aff. No. :2134189
Sch. Code:72181","State : UTTAR PRADESH
District : SULTANPUR",Senior Secondary Level,"Name : ALL SAINTS ENGLISH MEDIUM SCHOOL
Head/Principal Name: SHINY ANEESH","Address : KUBERSHAHPATTI, PRATAPPUR, KAMAICHA, LAMBHUA SULTANPUR
Website : https://allsaintenglishmediumschool.com/"
1282,"Aff. No. :2134355
Sch. Code:72281","State : UTTAR PRADESH
District : SULTANPUR",Secondary Level,"Name : MILLENNIUM WORLD SCHOOL
Head/Principal Name: ANANDAN S","Address : PAYAGIPUR, NH 56 , SULTANPUR, SULTANPUR
Website : https://millenniumworldschoolsultanpur.com"
1283,"Aff. No. :2134251
Sch. Code:72217","State : UTTAR PRADESH
District : SULTANPUR",Senior Secondary Level,"Name : SRI SAI GURUKULAM
Head/Principal Name: MITHILESH DUBEY","Address : EISHIPUR, MAHARANI PASHCHIM, SULTANPUR
Website : www.srisaigurukulam.in"
1284,"Aff. No. :2134276
Sch. Code:72234","State : UTTAR PRADESH
District : SULTANPUR",Senior Secondary Level,"Name : RAGHUKUL ACADEMY ENGLISH MEDIUM SCHOOL
Head/Principal Name: SHUBHANGINI SINGH","Address : LAMBHUA, LAMBHUA, SULTANPUR
Website : https://raghukulins.com"
1285,"Aff. No. :2134488
Sch. Code:72355","State : UTTAR PRADESH
District : SULTANPUR",Senior Secondary Level,"Name : K. R. INTERNATIONAL SCHOOL
Head/Principal Name: POOJA SINGH","Address : DHEMA, MOTIGARPUR, SULTANPUR
Website : https://krinternational.co.in/"
1286,"Aff. No. :2134558
Sch. Code:72400","State : UTTAR PRADESH
District : SULTANPUR",Senior Secondary Level,"Name : SAVITRI RAJ COLONELS ACADEMY
Head/Principal Name: Kiran pandey","Address : DEO NAGAR, DUBEYPUR, SULTANPUR
Website : https://g.co/kgs/EW4x9ZZ"
1287,"Aff. No. :2134600
Sch. Code:72424","State : UTTAR PRADESH
District : SULTANPUR",Senior Secondary Level,"Name : LALPATI PUBLIC SCHOOL
Head/Principal Name: ASHOK KUMAR SINGH","Address : BHIKHARPUR, SANJAY NAGAR, SULTANPUR
Website : https://www.lalpatipublicschool.org/"
1288,"Aff. No. :2134632
Sch. Code:72444","State : UTTAR PRADESH
District : SULTANPUR",Senior Secondary Level,"Name : GOKUL INTERNATIONAL ACADEMY
Head/Principal Name: SACHIN MISHRA","Address : VILL- KEKARCHAVAR, POST- KARAUDIKALA, TEHSIL- KADIPUR, SULTANPUR
Website : https://giasultanpur.com/frontend"
1289,"Aff. No. :2134645
Sch. Code:72453","State : UTTAR PRADESH
District : SULTANPUR",Senior Secondary Level,"Name : GOLDEN BELLS GLOBAL SCHOOL
Head/Principal Name: ANJU KUMARI PANDAY","Address : BARAUNSA, -, -
Website : https://goldenbellsglobalschool.com/"
1290,"Aff. No. :2134808
Sch. Code:72547","State : UTTAR PRADESH
District : SULTANPUR",Secondary Level,"Name : D S PUBLIC SCHOOL
Head/Principal Name: NEELAM KUMARI","Address : HALIYAPUR, BALDIRAI, SULTANPUR
Website : https://dspshaliyapur.in/"
